"UNICODE","P","D","L","V","LATITUDE","LONGITUDE"
"1.11.29.18A",1,11,"29","18A",-16.38221776,-71.50918542
"1.11.29.32A",1,11,"29","32A",-16.38110121,-71.50832165
"1.11.29.50A",1,11,"29","50A",-16.38112995,-71.50711649
"1.11.29.9A",1,11,"29","9A",-16.38294874,-71.50974313
"1.11.3.118A",1,11,"3","118A",-16.3995812,-71.51796689
"1.11.3.123A",1,11,"3","123A",-16.39956431,-71.51758168
"1.11.3.125A",1,11,"3","125A",-16.39959869,-71.51726925
"1.11.32.20A",1,11,"32","20A",-16.38244063,-71.50781942
"1.11.32.21A",1,11,"32","21A",-16.38238018,-71.50789147
"1.1.1.326A",1,1,"1","326A",-16.38613211,-71.5203868
"1.11.33.40A",1,11,"33","40A",-16.38370339,-71.50911342
"1.11.33.41A",1,11,"33","41A",-16.38380557,-71.50902075
"1.11.33.49A",1,11,"33","49A",-16.38336037,-71.50900833
"1.11.33.54A",1,11,"33","54A",-16.38352909,-71.50864208
"1.11.34.136A",1,11,"34","136A",-16.3823162,-71.50582418
"1.11.34.19A",1,11,"34","19A",-16.38488131,-71.51014981
"1.11.34.20A",1,11,"34","20A",-16.38507937,-71.51003552
"1.11.34.27A",1,11,"34","27A",-16.38464344,-71.50953054
"1.11.34.29A",1,11,"34","29A",-16.38479342,-71.50938771
"1.11.34.40A",1,11,"34","40A",-16.38460262,-71.50900072
"1.11.34.9A",1,11,"34","9A",-16.38555891,-71.5101858
"1.1.1.352A",1,1,"1","352A",-16.38699399,-71.52087575
"1.1.1.355A",1,1,"1","355A",-16.38718946,-71.52102
"1.1.1.363B",1,1,"1","363B",-16.38745049,-71.52169323
"1.1.1.363A",1,1,"1","363A",-16.38745049,-71.52169323
"1.1.1.373A",1,1,"1","373A",-16.38671515,-71.52101824
"1.1.1.375A",1,1,"1","375A",-16.38652429,-71.52096428
"1.1.1.376B",1,1,"1","376B",-16.38644471,-71.52093267
"1.1.1.376A",1,1,"1","376A",-16.38644471,-71.52093267
"1.1.13.76A",1,1,"13","76A",-16.37781586,-71.52563387
"1.1.1.377A",1,1,"1","377A",-16.38634507,-71.52090441
"1.1.13.8A",1,1,"13","8A",-16.37712912,-71.52617161
"1.1.1.382A",1,1,"1","382A",-16.38663291,-71.52131046
"1.11.38.26A",1,11,"38","26A",-16.38315061,-71.50712921
"1.1.1.388A",1,1,"1","388A",-16.38668765,-71.52191551
"1.11.38.85A",1,11,"38","85A",-16.38246732,-71.50507491
"1.1.1.389A",1,1,"1","389A",-16.38662332,-71.52198466
"1.11.38.96A",1,11,"38","96A",-16.38213399,-71.50472963
"1.1.13.91A",1,1,"13","91A",-16.37751854,-71.52521155
"1.1.1.404B",1,1,"1","404B",-16.38648864,-71.52144252
"1.1.1.404A",1,1,"1","404A",-16.38648864,-71.52144252
"1.1.14.11A",1,1,"14","11A",-16.37949372,-71.52588687
"1.11.41.12A",1,11,"41","12A",-16.38158256,-71.50463781
"1.1.1.413A",1,1,"1","413A",-16.38568441,-71.52123139
"1.1.14.164A",1,1,"14","164A",-16.37635503,-71.52396294
"1.1.1.417A",1,1,"1","417A",-16.38531797,-71.52083161
"1.1.1.419A",1,1,"1","419A",-16.38562845,-71.52095204
"1.1.14.20A",1,1,"14","20A",-16.37978875,-71.5257816
"1.1.14.20B",1,1,"14","20B",-16.37978875,-71.5257816
"1.1.14.20C",1,1,"14","20C",-16.37978875,-71.5257816
"1.1.14.216A",1,1,"14","216A",-16.37724142,-71.52408352
"1.1.14.217A",1,1,"14","217A",-16.37741682,-71.52375784
"1.1.1.422A",1,1,"1","422A",-16.38587629,-71.52100143
"1.1.14.234A",1,1,"14","234A",-16.37786572,-71.5240397
"1.1.1.424A",1,1,"1","424A",-16.38599472,-71.52108566
"1.11.5.100A",1,11,"5","100A",-16.39987203,-71.5143795
"1.11.5.106A",1,11,"5","106A",-16.40044205,-71.51453235
"1.11.5.107A",1,11,"5","107A",-16.40053152,-71.51457591
"1.11.5.108H",1,11,"5","108H",-16.40064497,-71.51462789
"1.11.5.108C",1,11,"5","108C",-16.40064497,-71.51462789
"1.11.5.108G",1,11,"5","108G",-16.40064497,-71.51462789
"1.11.5.108I",1,11,"5","108I",-16.40064497,-71.51462789
"1.11.5.108J",1,11,"5","108J",-16.40064497,-71.51462789
"1.11.5.108D",1,11,"5","108D",-16.40064497,-71.51462789
"1.11.5.108E",1,11,"5","108E",-16.40064497,-71.51462789
"1.11.5.108F",1,11,"5","108F",-16.40064497,-71.51462789
"1.11.5.118C",1,11,"5","118C",-16.40052566,-71.51505056
"1.11.5.118B",1,11,"5","118B",-16.40052566,-71.51505056
"1.11.5.118A",1,11,"5","118A",-16.40052566,-71.51505056
"1.11.5.144A",1,11,"5","144A",-16.39981828,-71.51528824
"1.11.5.178A",1,11,"5","178A",-16.39993107,-71.51472295
"1.11.5.179A",1,11,"5","179A",-16.3999264,-71.514746
"1.11.5.200A",1,11,"5","200A",-16.39969328,-71.51471754
"1.11.5.201A",1,11,"5","201A",-16.39969449,-71.51466572
"1.11.5.35A",1,11,"5","35A",-16.40003474,-71.51277905
"1.11.5.38B",1,11,"5","38B",-16.40030162,-71.51304707
"1.11.5.38A",1,11,"5","38A",-16.40030162,-71.51304707
"1.1.15.47A",1,1,"15","47A",-16.37840339,-71.52597037
"1.11.5.48A",1,11,"5","48A",-16.39993299,-71.51347587
"1.11.5.51A",1,11,"5","51A",-16.39975518,-71.51342079
"1.11.55.105A",1,11,"55","105A",-16.37067055,-71.49946039
"1.11.55.148A",1,11,"55","148A",-16.37144991,-71.49930379
"1.11.55.200A",1,11,"55","200A",-16.37116955,-71.49788578
"1.11.55.221A",1,11,"55","221A",-16.37054354,-71.4976876
"1.11.55.227A",1,11,"55","227A",-16.37022205,-71.49722317
"1.11.55.230A",1,11,"55","230A",-16.37022414,-71.49703243
"1.11.55.239A",1,11,"55","239A",-16.36972501,-71.496963
"1.11.55.240A",1,11,"55","240A",-16.36967409,-71.49689491
"1.11.5.54A",1,11,"5","54A",-16.39980562,-71.51313854
"1.11.55.40A",1,11,"55","40A",-16.37071055,-71.50118365
"1.11.55.44A",1,11,"55","44A",-16.37023083,-71.50072177
"1.11.55.48A",1,11,"55","48A",-16.37026653,-71.49980811
"1.11.55.48B",1,11,"55","48B",-16.37026653,-71.49980811
"1.11.55.48D",1,11,"55","48D",-16.37026653,-71.49980811
"1.11.55.48C",1,11,"55","48C",-16.37026653,-71.49980811
"1.11.5.63A",1,11,"5","63A",-16.39992838,-71.51371242
"1.11.5.72B",1,11,"5","72B",-16.40072415,-71.51390478
"1.11.5.72D",1,11,"5","72D",-16.40072415,-71.51390478
"1.11.5.72C",1,11,"5","72C",-16.40072415,-71.51390478
"1.11.5.72E",1,11,"5","72E",-16.40072415,-71.51390478
"1.11.5.72A",1,11,"5","72A",-16.40072415,-71.51390478
"1.11.5.96A",1,11,"5","96A",-16.39973363,-71.51397419
"1.11.5.96B",1,11,"5","96B",-16.39973363,-71.51397419
"1.11.7.23A",1,11,"7","23A",-16.3994125,-71.51396012
"1.11.9.1005A",1,11,"9","1005A",-16.39053809,-71.51968557
"1.11.9.1011A",1,11,"9","1011A",-16.39092985,-71.51916921
"1.11.9.1060B",1,11,"9","1060B",-16.38944613,-71.52050881
"1.11.9.1060A",1,11,"9","1060A",-16.38944613,-71.52050881
"1.11.9.1068B",1,11,"9","1068B",-16.38947786,-71.520044
"1.11.9.1069A",1,11,"9","1069A",-16.38951747,-71.51999864
"1.11.9.1070A",1,11,"9","1070A",-16.38955453,-71.51994122
"1.11.9.1089A",1,11,"9","1089A",-16.39032921,-71.5207136
"1.11.9.109B",1,11,"9","109B",-16.39489368,-71.51609202
"1.11.9.1113A",1,11,"9","1113A",-16.39095483,-71.5207113
"1.11.9.1135A",1,11,"9","1135A",-16.39042835,-71.52102294
"1.11.9.1151A",1,11,"9","1151A",-16.39124471,-71.52173683
"1.11.9.1172A",1,11,"9","1172A",-16.3919556,-71.52156633
"1.11.9.1180B",1,11,"9","1180B",-16.39201837,-71.52186865
"1.11.9.1180A",1,11,"9","1180A",-16.39201837,-71.52186865
"1.11.9.120A",1,11,"9","120A",-16.39409065,-71.5162287
"1.11.9.120C",1,11,"9","120C",-16.39409065,-71.5162287
"1.11.9.120B",1,11,"9","120B",-16.39409065,-71.5162287
"1.11.9.1208A",1,11,"9","1208A",-16.39250031,-71.52236619
"1.11.9.1210A",1,11,"9","1210A",-16.39242364,-71.52243425
"1.11.9.1211B",1,11,"9","1211B",-16.39240467,-71.52248807
"1.11.9.1211A",1,11,"9","1211A",-16.39240467,-71.52248807
"1.11.9.1229A",1,11,"9","1229A",-16.3922755,-71.52197633
"1.11.9.1237A",1,11,"9","1237A",-16.392856,-71.52295901
"1.11.9.1239A",1,11,"9","1239A",-16.39270774,-71.52311992
"1.11.9.1242A",1,11,"9","1242A",-16.39252966,-71.52317848
"1.11.9.1243A",1,11,"9","1243A",-16.39244961,-71.52307807
"1.11.9.1245A",1,11,"9","1245A",-16.39243441,-71.52287942
"1.11.9.1250A",1,11,"9","1250A",-16.39271827,-71.5225197
"1.11.9.1295A",1,11,"9","1295A",-16.39146178,-71.52300424
"1.11.9.1321A",1,11,"9","1321A",-16.39121353,-71.52232541
"1.11.9.1331A",1,11,"9","1331A",-16.39056039,-71.52230618
"1.11.9.1367A",1,11,"9","1367A",-16.39027941,-71.52186167
"1.11.9.1368A",1,11,"9","1368A",-16.39024131,-71.5219309
"1.11.9.1375A",1,11,"9","1375A",-16.38937585,-71.52150481
"1.11.9.1385A",1,11,"9","1385A",-16.38983988,-71.52114889
"1.11.9.1385B",1,11,"9","1385B",-16.38983988,-71.52114889
"1.11.9.1414A",1,11,"9","1414A",-16.38920483,-71.52104942
"1.11.9.143A",1,11,"9","143A",-16.39380756,-71.51575986
"1.11.9.165A",1,11,"9","165A",-16.394142,-71.51552319
"1.11.9.199A",1,11,"9","199A",-16.39224987,-71.51644655
"1.11.9.209B",1,11,"9","209B",-16.39274662,-71.51571509
"1.11.9.217A",1,11,"9","217A",-16.39342638,-71.51598575
"1.11.9.234A",1,11,"9","234A",-16.39304722,-71.51712363
"1.11.9.241A",1,11,"9","241A",-16.3929833,-71.51658579
"1.11.9.247A",1,11,"9","247A",-16.39326312,-71.51616994
"1.11.9.249A",1,11,"9","249A",-16.39395488,-71.51643402
"1.11.9.257A",1,11,"9","257A",-16.39416239,-71.51699679
"1.11.9.258A",1,11,"9","258A",-16.3940991,-71.51705459
"1.11.9.288A",1,11,"9","288A",-16.39460241,-71.51697902
"1.11.9.29A",1,11,"9","29A",-16.3967085,-71.51744772
"1.11.9.310A",1,11,"9","310A",-16.39396045,-71.51790911
"1.11.9.319A",1,11,"9","319A",-16.39429665,-71.51723137
"1.11.9.326A",1,11,"9","326A",-16.39531187,-71.51774184
"1.11.9.329A",1,11,"9","329A",-16.39514515,-71.51792408
"1.11.9.347A",1,11,"9","347A",-16.39444121,-71.51812817
"1.11.9.360A",1,11,"9","360A",-16.39497297,-71.51743772
"1.11.9.393A",1,11,"9","393A",-16.39527734,-71.51820605
"1.11.9.415C",1,11,"9","415C",-16.3954969,-71.5189843
"1.11.9.415D",1,11,"9","415D",-16.3954969,-71.5189843
"1.11.9.415B",1,11,"9","415B",-16.3954969,-71.5189843
"1.11.9.415A",1,11,"9","415A",-16.3954969,-71.5189843
"1.11.9.417C",1,11,"9","417C",-16.39566828,-71.51878368
"1.11.9.417D",1,11,"9","417D",-16.39566828,-71.51878368
"1.11.9.417A",1,11,"9","417A",-16.39566828,-71.51878368
"1.11.9.438A",1,11,"9","438A",-16.39507328,-71.51955929
"1.11.9.443A",1,11,"9","443A",-16.39476993,-71.51945645
"1.11.9.460A",1,11,"9","460A",-16.39444105,-71.51883706
"1.11.9.464A",1,11,"9","464A",-16.39428845,-71.51899945
"1.11.9.47A",1,11,"9","47A",-16.39608743,-71.51784414
"1.11.9.477A",1,11,"9","477A",-16.39403805,-71.51864415
"1.11.9.506A",1,11,"9","506A",-16.39372328,-71.51805411
"1.11.9.516A",1,11,"9","516A",-16.39316101,-71.51825987
"1.11.9.523A",1,11,"9","523A",-16.39278648,-71.51808078
"1.11.9.542A",1,11,"9","542A",-16.39278661,-71.51759177
"1.11.9.549B",1,11,"9","549B",-16.3923946,-71.51774967
"1.11.9.550A",1,11,"9","550A",-16.39229583,-71.51768771
"1.11.9.558B",1,11,"9","558B",-16.39284113,-71.51728039
"1.11.9.560A",1,11,"9","560A",-16.39239139,-71.51706442
"1.11.9.560B",1,11,"9","560B",-16.39239139,-71.51706442
"1.11.9.579A",1,11,"9","579A",-16.39229921,-71.51683415
"1.11.9.579B",1,11,"9","579B",-16.39229921,-71.51683415
"1.11.9.581A",1,11,"9","581A",-16.39239494,-71.51690923
"1.11.9.586A",1,11,"9","586A",-16.39156252,-71.51786837
"1.11.9.587A",1,11,"9","587A",-16.39151555,-71.51791642
"1.11.9.590B",1,11,"9","590B",-16.39139581,-71.518058
"1.11.9.590A",1,11,"9","590A",-16.39139581,-71.518058
"1.11.9.603A",1,11,"9","603A",-16.39104496,-71.51780547
"1.11.9.615A",1,11,"9","615A",-16.39166705,-71.51751912
"1.11.9.627A",1,11,"9","627A",-16.39203795,-71.51854235
"1.11.9.627B",1,11,"9","627B",-16.39203795,-71.51854235
"1.11.9.627C",1,11,"9","627C",-16.39203795,-71.51854235
"1.11.9.628A",1,11,"9","628A",-16.39195098,-71.51861735
"1.11.9.628B",1,11,"9","628B",-16.39195098,-71.51861735
"1.11.9.629A",1,11,"9","629A",-16.39189829,-71.5187283
"1.11.9.63B",1,11,"9","63B",-16.39641173,-71.51716545
"1.11.9.63A",1,11,"9","63A",-16.39641173,-71.51716545
"1.11.9.631A",1,11,"9","631A",-16.39175765,-71.51892522
"1.11.9.633A",1,11,"9","633A",-16.39160232,-71.5189586
"1.11.9.633B",1,11,"9","633B",-16.39160232,-71.5189586
"1.11.9.634A",1,11,"9","634A",-16.3915222,-71.51889142
"1.11.9.648A",1,11,"9","648A",-16.39165096,-71.5181785
"1.11.9.652A",1,11,"9","652A",-16.39182123,-71.51795292
"1.11.9.653A",1,11,"9","653A",-16.39187232,-71.5178894
"1.11.9.656A",1,11,"9","656A",-16.39266622,-71.51838247
"1.11.9.663A",1,11,"9","663A",-16.39279272,-71.51874211
"1.11.9.666A",1,11,"9","666A",-16.39263657,-71.51891414
"1.11.9.67A",1,11,"9","67A",-16.39582003,-71.51704272
"1.11.9.683A",1,11,"9","683A",-16.39215392,-71.51882456
"1.11.9.690A",1,11,"9","690A",-16.39250817,-71.51836389
"1.11.9.695A",1,11,"9","695A",-16.39327216,-71.51918418
"1.11.9.721B",1,11,"9","721B",-16.39282482,-71.51910476
"1.11.9.721A",1,11,"9","721A",-16.39282482,-71.51910476
"1.11.9.739A",1,11,"9","739A",-16.39338135,-71.52014705
"1.11.9.741A",1,11,"9","741A",-16.39330207,-71.52025043
"1.11.9.745A",1,11,"9","745A",-16.39302575,-71.52020374
"1.11.9.751A",1,11,"9","751A",-16.39310277,-71.5198061
"1.11.9.775B",1,11,"9","775B",-16.39356904,-71.52062874
"1.11.9.775A",1,11,"9","775A",-16.39356904,-71.52062874
"1.11.9.776C",1,11,"9","776C",-16.39350568,-71.5205711
"1.11.9.776B",1,11,"9","776B",-16.39350568,-71.5205711
"1.11.9.776A",1,11,"9","776A",-16.39350568,-71.5205711
"1.11.9.78A",1,11,"9","78A",-16.39534169,-71.51699671
"1.11.9.780A",1,11,"9","780A",-16.39366406,-71.52022478
"1.11.9.797A",1,11,"9","797A",-16.39406015,-71.52080962
"1.11.9.799A",1,11,"9","799A",-16.3942041,-71.52065234
"1.11.9.8D",1,11,"9","8D",-16.39674606,-71.51803424
"1.11.9.8B",1,11,"9","8B",-16.39674606,-71.51803424
"1.11.9.8C",1,11,"9","8C",-16.39674606,-71.51803424
"1.11.9.8E",1,11,"9","8E",-16.39674606,-71.51803424
"1.11.9.8A",1,11,"9","8A",-16.39674606,-71.51803424
"1.11.9.80B",1,11,"9","80B",-16.39546085,-71.51687104
"1.11.9.804A",1,11,"9","804A",-16.39441042,-71.5204047
"1.11.9.816A",1,11,"9","816A",-16.39365484,-71.52190785
"1.11.9.816B",1,11,"9","816B",-16.39365484,-71.52190785
"1.11.9.836A",1,11,"9","836A",-16.3934429,-71.52160149
"1.11.9.839A",1,11,"9","839A",-16.39356966,-71.52144337
"1.11.9.849A",1,11,"9","849A",-16.39296895,-71.52169962
"1.11.9.85A",1,11,"9","85A",-16.39578684,-71.51673877
"1.11.9.861A",1,11,"9","861A",-16.39275997,-71.52137591
"1.11.9.865A",1,11,"9","865A",-16.39290164,-71.52117203
"1.11.9.878A",1,11,"9","878A",-16.39267804,-71.52102002
"1.11.9.880A",1,11,"9","880A",-16.39261227,-71.52113496
"1.11.9.882A",1,11,"9","882A",-16.39252541,-71.52127558
"1.11.9.914A",1,11,"9","914A",-16.39225375,-71.52046948
"1.11.9.915A",1,11,"9","915A",-16.39217218,-71.52055439
"1.11.9.928A",1,11,"9","928A",-16.39147072,-71.52074925
"1.11.9.929A",1,11,"9","929A",-16.39158237,-71.52065284
"1.11.9.939A",1,11,"9","939A",-16.39203446,-71.52007185
"1.11.9.94A",1,11,"9","94A",-16.39489212,-71.51687773
"1.11.9.94B",1,11,"9","94B",-16.39489212,-71.51687773
"1.11.9.951A",1,11,"9","951A",-16.39183926,-71.51988016
"1.11.9.96B",1,11,"9","96B",-16.3947863,-71.51679368
"1.11.9.96A",1,11,"9","96A",-16.3947863,-71.51679368
"1.11.9.960A",1,11,"9","960A",-16.39140415,-71.52046563
"1.11.9.963A",1,11,"9","963A",-16.3912922,-71.52059841
"1.11.9.972A",1,11,"9","972A",-16.39117305,-71.52007858
"1.11.9.985A",1,11,"9","985A",-16.39187099,-71.51969298
"1.11.9.988A",1,11,"9","988A",-16.39141658,-71.51935731
"1.11.9.996A",1,11,"9","996A",-16.39092937,-71.51994207
"1.11.9.997A",1,11,"9","997A",-16.39086279,-71.52005482
"1.12.1.14A",1,12,"1","14A",-16.5052469320711,-71.4925541210404
"1.1.2.150A",1,1,"2","150A",-16.38115615,-71.51416944
"1.1.2.164A",1,1,"2","164A",-16.38105931,-71.51433416
"1.1.2.175A",1,1,"2","175A",-16.38120872,-71.51518172
"1.1.2.181A",1,1,"2","181A",-16.38086614,-71.51470162
"1.1.2.184A",1,1,"2","184A",-16.38068789,-71.51447268
"1.1.2.184B",1,1,"2","184B",-16.38068789,-71.51447268
"1.1.2.2A",1,1,"2","2A",-16.38290702,-71.51753973
"1.1.22.11A",1,1,"22","11A",-16.3780781,-71.53144128
"1.1.22.14C",1,1,"22","14C",-16.37758929,-71.53152418
"1.1.22.14B",1,1,"22","14B",-16.37758929,-71.53152418
"1.1.22.14A",1,1,"22","14A",-16.37758929,-71.53152418
"1.1.22.15B",1,1,"22","15B",-16.37757295,-71.53143755
"1.1.22.15A",1,1,"22","15A",-16.37757295,-71.53143755
"1.1.22.160A",1,1,"22","160A",-16.37723849,-71.52937417
"1.1.22.176A",1,1,"22","176A",-16.37695654,-71.52954927
"1.1.22.55B",1,1,"22","55B",-16.37661784,-71.53016048
"1.1.22.55A",1,1,"22","55A",-16.37661784,-71.53016048
"1.1.22.56A",1,1,"22","56A",-16.37668638,-71.53014853
"1.1.22.61A",1,1,"22","61A",-16.37703657,-71.53060659
"1.1.22.72A",1,1,"22","72A",-16.37717513,-71.53030739
"1.1.22.76B",1,1,"22","76B",-16.37721273,-71.53057468
"1.1.22.76A",1,1,"22","76A",-16.37721273,-71.53057468
"1.1.2.287A",1,1,"2","287A",-16.38143616,-71.51601961
"1.1.22.91A",1,1,"22","91A",-16.37733701,-71.53007199
"1.1.22.93A",1,1,"22","93A",-16.3775174,-71.53012943
"1.1.2.298A",1,1,"2","298A",-16.38098567,-71.5157071
"1.1.23.10A",1,1,"23","10A",-16.37852235,-71.53134642
"1.12.3.119A",1,12,"3","119A",-16.494943555603,-71.5051625960113
"1.1.23.133A",1,1,"23","133A",-16.37817912,-71.5295159
"1.1.23.20B",1,1,"23","20B",-16.37812425,-71.53010497
"1.1.23.20A",1,1,"23","20A",-16.37812425,-71.53010497
"1.1.23.4A",1,1,"23","4A",-16.37832194,-71.53148066
"1.1.23.57A",1,1,"23","57A",-16.3790922,-71.53017055
"1.12.3.59A",1,12,"3","59A",-16.4958433643356,-71.5157728312823
"1.12.3.63A",1,12,"3","63A",-16.4940216001045,-71.5142307400773
"1.1.23.67A",1,1,"23","67A",-16.37859854,-71.52988614
"1.1.23.74A",1,1,"23","74A",-16.37917118,-71.52978392
"1.12.4.15A",1,12,"4","15A",-16.4974994735696,-71.5005507698874
"1.12.4.154A",1,12,"4","154A",-16.4947257340698,-71.4981330876746
"1.1.2.6A",1,1,"2","6A",-16.38267908,-71.51720487
"1.1.26.117A",1,1,"26","117A",-16.3773491,-71.52832436
"1.1.26.123A",1,1,"26","123A",-16.37713889,-71.52805564
"1.1.26.186A",1,1,"26","186A",-16.3768127,-71.52943746
"1.1.26.55A",1,1,"26","55A",-16.37694484,-71.52661778
"1.1.26.56B",1,1,"26","56B",-16.37699289,-71.52667188
"1.1.26.56A",1,1,"26","56A",-16.37699289,-71.52667188
"1.1.26.6A",1,1,"26","6A",-16.37778477,-71.52785731
"1.1.26.89A",1,1,"26","89A",-16.37751196,-71.5278201
"1.12.6.9A",1,12,"6","9A",-16.4871973830481,-71.4780103223962
"1.12.7.137A",1,12,"7","137A",-16.4853015387174,-71.4670716909832
"1.1.2.76A",1,1,"2","76A",-16.38257448,-71.51598263
"1.12.7.81A",1,12,"7","81A",-16.486647946218,-71.4661259610158
"1.12.7.9A",1,12,"7","9A",-16.4872790930776,-71.4689499052125
"1.1.2.90A",1,1,"2","90A",-16.38260738,-71.51671535
"1.1.29.111A",1,1,"29","111A",-16.3731319,-71.51620864
"1.1.29.112A",1,1,"29","112A",-16.37306506,-71.5161033
"1.1.29.116A",1,1,"29","116A",-16.37333355,-71.51535886
"1.1.29.121A",1,1,"29","121A",-16.37372351,-71.51544517
"1.1.29.13A",1,1,"29","13A",-16.37297115,-71.51742394
"1.1.29.3A",1,1,"29","3A",-16.37237354,-71.51800115
"1.1.29.30A",1,1,"29","30A",-16.37275144,-71.51714176
"1.13.100.100A",1,13,"100","100A",-16.4084974059111,-71.4951105446053
"1.13.100.1083A",1,13,"100","1083A",-16.4053653287329,-71.4851800866783
"1.13.100.11A",1,13,"100","11A",-16.4067943949507,-71.495432036197
"1.13.100.113A",1,13,"100","113A",-16.4084095185452,-71.4962359350933
"1.13.100.1130A",1,13,"100","1130A",-16.4052450384118,-71.4848326025967
"1.13.100.1150A",1,13,"100","1150A",-16.4047913297016,-71.4850285449861
"1.13.100.120A",1,13,"100","120A",-16.4088041315523,-71.4956611741396
"1.13.100.124A",1,13,"100","124A",-16.4087326964023,-71.4951964541848
"1.13.100.1304A",1,13,"100","1304A",-16.4067022697938,-71.4826502084258
"1.13.100.1327A",1,13,"100","1327A",-16.406906588113,-71.4826772957657
"1.13.100.1329A",1,13,"100","1329A",-16.4068535959911,-71.4823845677363
"1.13.100.1416A",1,13,"100","1416A",-16.4061047404126,-71.4816487249238
"1.13.100.1464A",1,13,"100","1464A",-16.4055237484026,-71.4817663092609
"1.13.100.159A",1,13,"100","159A",-16.4089460720887,-71.4937211715653
"1.13.100.162A",1,13,"100","162A",-16.4094333760719,-71.4936497163319
"1.13.100.173A",1,13,"100","173A",-16.4089584147815,-71.4941619290981
"1.13.100.179A",1,13,"100","179A",-16.4073516825609,-71.4944618348724
"1.13.100.180B",1,13,"100","180B",-16.4071174703439,-71.494509474244
"1.13.100.180A",1,13,"100","180A",-16.4071174703439,-71.494509474244
"1.13.100.183B",1,13,"100","183B",-16.4068692792324,-71.4942722278636
"1.13.100.183A",1,13,"100","183A",-16.4068692792324,-71.4942722278636
"1.13.100.191A",1,13,"100","191A",-16.4075469626807,-71.4939449145298
"1.13.100.191B",1,13,"100","191B",-16.4075469626807,-71.4939449145298
"1.13.100.199A",1,13,"100","199A",-16.4064336761886,-71.4943351469114
"1.13.100.202A",1,13,"100","202A",-16.4062020589835,-71.493978023909
"1.13.100.209A",1,13,"100","209A",-16.406459257704,-71.4933973325616
"1.13.100.219A",1,13,"100","219A",-16.4066208575631,-71.4943304574123
"1.13.100.219B",1,13,"100","219B",-16.4066208575631,-71.4943304574123
"1.13.100.236A",1,13,"100","236A",-16.4079379856001,-71.493109037399
"1.13.100.236B",1,13,"100","236B",-16.4079379856001,-71.493109037399
"1.13.100.237A",1,13,"100","237A",-16.4080189593154,-71.4935752895142
"1.13.100.249A",1,13,"100","249A",-16.40874070688,-71.4935016524055
"1.13.100.271A",1,13,"100","271A",-16.4092729834478,-71.4926914849847
"1.13.100.298A",1,13,"100","298A",-16.4091619860261,-71.491004767223
"1.13.100.299A",1,13,"100","299A",-16.4091919860705,-71.4911370212585
"1.13.100.307A",1,13,"100","307A",-16.4093736892312,-71.49216959653
"1.13.100.310A",1,13,"100","310A",-16.4087854458715,-71.4927566460942
"1.13.100.310B",1,13,"100","310B",-16.4087854458715,-71.4927566460942
"1.13.100.32A",1,13,"100","32A",-16.4073000868137,-71.4960013072359
"1.13.100.324A",1,13,"100","324A",-16.4081921801468,-71.4914382018451
"1.13.100.328A",1,13,"100","328A",-16.4081333307487,-71.4909273027745
"1.13.100.328B",1,13,"100","328B",-16.4081333307487,-71.4909273027745
"1.13.100.330A",1,13,"100","330A",-16.4082028659467,-71.4907763862035
"1.13.100.339A",1,13,"100","339A",-16.4085838873588,-71.4915179831031
"1.13.100.340A",1,13,"100","340A",-16.4085805923623,-71.4915778365948
"1.13.100.346A",1,13,"100","346A",-16.4086911365843,-71.4922607205086
"1.13.100.48A",1,13,"100","48A",-16.4073872184234,-71.4951020147458
"1.13.100.5A",1,13,"100","5A",-16.4069652426395,-71.496055474109
"1.13.100.506A",1,13,"100","506A",-16.4058503667836,-71.4910556756732
"1.13.100.520A",1,13,"100","520A",-16.4054471025639,-71.4919683563414
"1.13.100.548A",1,13,"100","548A",-16.4059606788796,-71.4902719665284
"1.13.100.551A",1,13,"100","551A",-16.4062024703501,-71.4907016180545
"1.13.100.61A",1,13,"100","61A",-16.4078763583268,-71.4952451181568
"1.13.100.624A",1,13,"100","624A",-16.4051355963085,-71.4890363221637
"1.13.100.625A",1,13,"100","625A",-16.4051121959054,-71.4889617731594
"1.13.100.634A",1,13,"100","634A",-16.4057928521649,-71.4889196948563
"1.13.100.639A",1,13,"100","639A",-16.4053444591372,-71.4891011462857
"1.13.100.639B",1,13,"100","639B",-16.4053444591372,-71.4891011462857
"1.13.100.656A",1,13,"100","656A",-16.4057340351454,-71.4875379645112
"1.13.100.676A",1,13,"100","676A",-16.4061405258539,-71.4875464898212
"1.13.100.695A",1,13,"100","695A",-16.4066444521802,-71.4872440004573
"1.13.100.706A",1,13,"100","706A",-16.4065667329035,-71.4882708251033
"1.13.100.708A",1,13,"100","708A",-16.4070179512787,-71.4874128265849
"1.13.100.71A",1,13,"100","71A",-16.4080362696835,-71.4962620293256
"1.13.100.721A",1,13,"100","721A",-16.4068721864464,-71.4889574716277
"1.13.100.73A",1,13,"100","73A",-16.4078948749681,-71.4962925006109
"1.13.100.77A",1,13,"100","77A",-16.4082457484182,-71.4962263323978
"1.13.100.778A",1,13,"100","778A",-16.4080432019521,-71.4902962645739
"1.13.100.8A",1,13,"100","8A",-16.4068649460597,-71.4957703795361
"1.13.100.809A",1,13,"100","809A",-16.4085062528943,-71.4884831233119
"1.13.100.817A",1,13,"100","817A",-16.4078715155167,-71.4887053011075
"1.13.100.820A",1,13,"100","820A",-16.4077576477958,-71.4885731291673
