"UNICODE","P","D","L","V","LATITUDE","LONGITUDE"
"1.25.25.255A",1,25,"25","255A",-16.4884635812146,-71.5223823158205
"1.25.25.279A",1,25,"25","279A",-16.4832789141385,-71.5252164633368
"1.25.25.289A",1,25,"25","289A",-16.4829912577662,-71.5254079861699
"1.25.25.294A",1,25,"25","294A",-16.4820539597707,-71.5250886310713
"1.25.25.46A",1,25,"25","46A",-16.485959400849,-71.5184296310755
"1.25.25.60A",1,25,"25","60A",-16.4867400001511,-71.5183262478837
"1.25.25.69A",1,25,"25","69A",-16.4857084709088,-71.5169210279421
"1.25.25.99A",1,25,"25","99A",-16.4896114842592,-71.5171018534453
"1.25.26.1044A",1,25,"26","1044A",-16.4785978381618,-71.5095027544283
"1.25.26.1073A",1,25,"26","1073A",-16.478750102345,-71.5085726513126
"1.25.26.1164A",1,25,"26","1164A",-16.4783382294927,-71.5075147999811
"1.25.26.1848A",1,25,"26","1848A",-16.4736475140197,-71.5052945062065
"1.25.26.19A",1,25,"26","19A",-16.4893450801954,-71.5115060214652
"1.25.26.1983A",1,25,"26","1983A",-16.4782317330559,-71.50262272203
"1.25.26.2149A",1,25,"26","2149A",-16.4790788660628,-71.5051876230066
"1.25.26.218A",1,25,"26","218A",-16.4905054718403,-71.5050717700844
"1.25.26.22A",1,25,"26","22A",-16.4894163070304,-71.5108668233623
"1.25.26.2221A",1,25,"26","2221A",-16.4800386641407,-71.5055317637708
"1.25.26.2345A",1,25,"26","2345A",-16.4795160824351,-71.5024902789807
"1.25.26.2425A",1,25,"26","2425A",-16.4785126898022,-71.501388149663
"1.25.26.2466A",1,25,"26","2466A",-16.4790306907741,-71.501125032776
"1.25.26.2557A",1,25,"26","2557A",-16.4811315636373,-71.5003746552791
"1.25.26.2677A",1,25,"26","2677A",-16.4814506705617,-71.5031002216155
"1.25.26.2696A",1,25,"26","2696A",-16.4821994523037,-71.5041923342346
"1.25.26.2696B",1,25,"26","2696B",-16.4821994523037,-71.5041923342346
"1.25.26.2705A",1,25,"26","2705A",-16.482465358503,-71.5037401399765
"1.25.26.30A",1,25,"26","30A",-16.4897774579652,-71.5101720406145
"1.25.26.361A",1,25,"26","361A",-16.4876161182899,-71.5046987524802
"1.25.26.465A",1,25,"26","465A",-16.4891392589047,-71.5075582858041
"1.25.26.486A",1,25,"26","486A",-16.4895320383709,-71.5078305274435
"1.25.26.76A",1,25,"26","76A",-16.4909159951315,-71.5085648834762
"1.25.3.1013A",1,25,"3","1013A",-16.4488544041171,-71.5292777834748
"1.25.3.153A",1,25,"3","153A",-16.4464997600942,-71.5254847199075
"1.25.3.153B",1,25,"3","153B",-16.4464997600942,-71.5254847199075
"1.25.3.235A",1,25,"3","235A",-16.4463395723057,-71.527195315209
"1.25.3.275A",1,25,"3","275A",-16.44687147522,-71.5288260358423
"1.25.3.34A",1,25,"3","34A",-16.4452526537596,-71.5228899089028
"1.25.3.354A",1,25,"3","354A",-16.4471149260826,-71.5255605509834
"1.25.3.385A",1,25,"3","385A",-16.4480687661853,-71.5259863642735
"1.25.3.525A",1,25,"3","525A",-16.4492541656867,-71.5258137172046
"1.25.3.742A",1,25,"3","742A",-16.4525529157761,-71.5281785220335
"1.25.3.803A",1,25,"3","803A",-16.450029763265,-71.5305412810065
"1.25.3.804A",1,25,"3","804A",-16.4499331566932,-71.5305276296964
"1.25.3.880A",1,25,"3","880A",-16.4508165227062,-71.5304535712412
"1.25.3.9A",1,25,"3","9A",-16.4443549614286,-71.5224156126372
"1.25.3.940A",1,25,"3","940A",-16.4502259899316,-71.5286211721879
"1.25.3.945A",1,25,"3","945A",-16.4504268598927,-71.5283943313972
"1.25.3.948A",1,25,"3","948A",-16.4498045335446,-71.5283208418354
"1.25.32.149A",1,25,"32","149A",-16.4683377350837,-71.524642155753
"1.25.34.1523A",1,25,"34","1523A",-16.4598712292787,-71.5248960645304
"1.25.34.1528A",1,25,"34","1528A",-16.459565936195,-71.5250504222971
"1.25.35.142A",1,25,"35","142A",-16.4536066365772,-71.5177403622013
"1.25.3A.6A",1,25,"3A","6A",-16.4519303466426,-71.5271183604711
"1.25.4.111A",1,25,"4","111A",-16.4457464902013,-71.522419951094
"1.25.4.182A",1,25,"4","182A",-16.4472931427534,-71.5241252920765
"1.25.4.194A",1,25,"4","194A",-16.4465451047085,-71.523938449174
"1.25.4.7B",1,25,"4","7B",-16.4454429533541,-71.5206077355949
"1.25.4.7A",1,25,"4","7A",-16.4454429533541,-71.5206077355949
"1.25.4.75A",1,25,"4","75A",-16.4461533399144,-71.5213836690012
"1.25.44.170B",1,25,"44","170B",-16.4463970641836,-71.5338251802701
"1.25.44.170A",1,25,"44","170A",-16.4463970641836,-71.5338251802701
"1.25.44.178A",1,25,"44","178A",-16.4459051191096,-71.5343071591147
"1.25.44.228A",1,25,"44","228A",-16.4447987076302,-71.533602111589
"1.25.44.250A",1,25,"44","250A",-16.444932009228,-71.5329866506781
"1.25.44.301B",1,25,"44","301B",-16.444212552753,-71.531542979676
"1.25.44.301A",1,25,"44","301A",-16.444212552753,-71.531542979676
"1.25.44.317A",1,25,"44","317A",-16.4445607025453,-71.5320170867527
"1.25.44.38A",1,25,"44","38A",-16.4462678863277,-71.5318787687953
"1.25.45.109B",1,25,"45","109B",-16.4426686145644,-71.5312480491512
"1.25.45.109A",1,25,"45","109A",-16.4426686145644,-71.5312480491512
"1.25.45.118A",1,25,"45","118A",-16.4424280510793,-71.531109777533
"1.25.45.132A",1,25,"45","132A",-16.4410765983242,-71.5312825724289
"1.25.45.136A",1,25,"45","136A",-16.4413225371465,-71.5309532945723
"1.25.45.1386A",1,25,"45","1386A",-16.4422699514361,-71.5287957607546
"1.25.45.279A",1,25,"45","279A",-16.441181981677,-71.5319445350207
"1.25.45.287A",1,25,"45","287A",-16.4419106460794,-71.5324360155645
"1.25.45.293B",1,25,"45","293B",-16.4419088453702,-71.5329218689007
"1.25.45.293A",1,25,"45","293A",-16.4419088453702,-71.5329218689007
"1.25.45.300A",1,25,"45","300A",-16.4411704389544,-71.5325861788276
"1.25.45.300B",1,25,"45","300B",-16.4411704389544,-71.5325861788276
"1.25.45.473A",1,25,"45","473A",-16.442846421038,-71.5346525161464
"1.25.45.479A",1,25,"45","479A",-16.4422187750594,-71.5342162333353
"1.25.45.484A",1,25,"45","484A",-16.4425057139876,-71.5337380291495
"1.25.45.495A",1,25,"45","495A",-16.4431743532352,-71.5345002765732
"1.25.45.567A",1,25,"45","567A",-16.4408706220711,-71.5345549046269
"1.25.45.583A",1,25,"45","583A",-16.4404313231693,-71.5341577063498
"1.25.45.584A",1,25,"45","584A",-16.4404951259056,-71.5340662138767
"1.25.45.622A",1,25,"45","622A",-16.4402052492776,-71.5322605041877
"1.25.45.637A",1,25,"45","637A",-16.4416770747921,-71.5332172516353
"1.25.45.639A",1,25,"45","639A",-16.4415663678925,-71.5334306416871
"1.25.45.652A",1,25,"45","652A",-16.4405847971178,-71.5331683576829
"1.25.45.656A",1,25,"45","656A",-16.4403860333908,-71.5330129465808
"1.25.45.658A",1,25,"45","658A",-16.4402074226704,-71.5328839442217
"1.25.45.739A",1,25,"45","739A",-16.4385374117036,-71.5317241427481
"1.25.45.81A",1,25,"45","81A",-16.44290458282,-71.5315245433401
"1.25.45.846A",1,25,"45","846A",-16.4368143338925,-71.5314810455922
"1.25.45.86D",1,25,"45","86D",-16.4424672898551,-71.5319521846493
"1.25.45.86B",1,25,"45","86B",-16.4424672898551,-71.5319521846493
"1.25.45.86A",1,25,"45","86A",-16.4424672898551,-71.5319521846493
"1.25.45.86C",1,25,"45","86C",-16.4424672898551,-71.5319521846493
"1.25.45.861A",1,25,"45","861A",-16.4355906039724,-71.5318315416434
"1.25.45.861B",1,25,"45","861B",-16.4355906039724,-71.5318315416434
"1.25.45.872A",1,25,"45","872A",-16.4365004560213,-71.5310090285621
"1.25.45.872B",1,25,"45","872B",-16.4365004560213,-71.5310090285621
"1.25.45.878A",1,25,"45","878A",-16.4369722878482,-71.5308287611911
"1.25.45.882A",1,25,"45","882A",-16.4372696086684,-71.531069674395
"1.25.4A.197A",1,25,"4A","197A",-16.4441328883379,-71.5212085593328
"1.25.4A.201B",1,25,"4A","201B",-16.4443349026633,-71.5221608930103
"1.25.4A.201A",1,25,"4A","201A",-16.4443349026633,-71.5221608930103
"1.25.4A.205A",1,25,"4A","205A",-16.4447236883881,-71.5221506460381
"1.25.4A.220C",1,25,"4A","220C",-16.4444280244779,-71.5216868610319
"1.25.4A.220A",1,25,"4A","220A",-16.4444280244779,-71.5216868610319
"1.25.4A.220B",1,25,"4A","220B",-16.4444280244779,-71.5216868610319
"1.25.4A.229A",1,25,"4A","229A",-16.4447614215008,-71.5214394371406
"1.25.4A.286A",1,25,"4A","286A",-16.4457519748708,-71.5196141856934
"1.25.4A.361A",1,25,"4A","361A",-16.4442713154274,-71.5190954936475
"1.25.4A.434A",1,25,"4A","434A",-16.4438077822777,-71.5187761974446
"1.25.4A.492A",1,25,"4A","492A",-16.4434427738471,-71.5206879311838
"1.25.4A.515A",1,25,"4A","515A",-16.4435417682828,-71.5204873510312
"1.25.4A.525A",1,25,"4A","525A",-16.4435474729226,-71.5193550368399
"1.25.5.21A",1,25,"5","21A",-16.4486907336494,-71.5231834671622
"1.25.5.72A",1,25,"5","72A",-16.4480012607959,-71.5216273528975
"1.25.7.29A",1,25,"7","29A",-16.4450759251591,-71.5259990026766
"1.25.8.25A",1,25,"8","25A",-16.4439492675007,-71.5277791078532
"1.25.8.33A",1,25,"8","33A",-16.4433461650336,-71.5260957478958
"1.25.8.39A",1,25,"8","39A",-16.4439788588458,-71.5258712006458
"1.25.8.5A",1,25,"8","5A",-16.4449158047944,-71.53014355571
"1.25.8.62A",1,25,"8","62A",-16.4456730135936,-71.5296182057429
"1.25.8.66A",1,25,"8","66A",-16.4456820485196,-71.5288115133377
"1.25.9.33A",1,25,"9","33A",-16.446028861663,-71.5292589400605
"1.25.9.34A",1,25,"9","34A",-16.445912202691,-71.5291291514686
"1.25.9.39A",1,25,"9","39A",-16.4460886631824,-71.5290573013983
"1.25.9.4A",1,25,"9","4A",-16.4472124472167,-71.5311174457846
"1.7.1.15A",1,7,"1","15A",-16.4465543284215,-71.5622260625341
"1.7.1.46A",1,7,"1","46A",-16.4467151857177,-71.561529847407
"1.7.1.46B",1,7,"1","46B",-16.4467151857177,-71.561529847407
"1.7.1.5A",1,7,"1","5A",-16.4462939030596,-71.5624216701003
"1.7.1.59C",1,7,"1","59C",-16.4469586390445,-71.5612911309896
"1.7.1.59A",1,7,"1","59A",-16.4469586390445,-71.5612911309896
"1.7.1.59B",1,7,"1","59B",-16.4469586390445,-71.5612911309896
"1.7.1.62A",1,7,"1","62A",-16.4466576103238,-71.5610338610933
"1.7.1.64B",1,7,"1","64B",-16.4465380951311,-71.5609358602332
"1.7.10.107A",1,7,"10","107A",-16.4395495161865,-71.561153341199
"1.7.10.114A",1,7,"10","114A",-16.4393746953679,-71.560719115055
"1.7.10.115B",1,7,"10","115B",-16.4394504475841,-71.5606590623309
"1.7.10.115A",1,7,"10","115A",-16.4394504475841,-71.5606590623309
"1.7.10.137A",1,7,"10","137A",-16.4407605713817,-71.5614115400622
"1.7.10.166A",1,7,"10","166A",-16.4391397098194,-71.5606811040831
"1.7.10.46A",1,7,"10","46A",-16.4390536785951,-71.5616756493384
"1.7.10.54A",1,7,"10","54A",-16.438548557822,-71.5609372409039
"1.7.10.60A",1,7,"10","60A",-16.438905708146,-71.560803171671
"1.7.10.96A",1,7,"10","96A",-16.4400841162779,-71.5614215965924
"1.7.11.1A",1,7,"11","1A",-16.4469428907847,-71.5594518143616
"1.7.11.19A",1,7,"11","19A",-16.4464855953031,-71.5588372136809
"1.7.13.29A",1,7,"13","29A",-16.4373942047581,-71.5624362040085
"1.7.13.6A",1,7,"13","6A",-16.4370010268626,-71.5628879502829
"1.7.14.31A",1,7,"14","31A",-16.4400806752664,-71.5625135915889
"1.7.15.13A",1,7,"15","13A",-16.440398379119,-71.5619925126685
"1.7.16.18A",1,7,"16","18A",-16.4374752853775,-71.5616407521717
"1.7.16.74A",1,7,"16","74A",-16.4361448660875,-71.5624525454675
"1.7.16.92A",1,7,"16","92A",-16.4365966277083,-71.562637131049
"1.7.17.32A",1,7,"17","32A",-16.4382046641287,-71.5622212696342
"1.7.18.2A",1,7,"18","2A",-16.4358631636033,-71.56251314345
"1.7.18.33A",1,7,"18","33A",-16.4351177133467,-71.5623519486846
"1.7.18.37A",1,7,"18","37A",-16.4350732056287,-71.5630538397872
"1.7.18.57A",1,7,"18","57A",-16.4348881778212,-71.5633417395822
"1.7.18.71A",1,7,"18","71A",-16.4346214534012,-71.5639685999702
"1.7.19.10A",1,7,"19","10A",-16.4328299826752,-71.5639900028429
"1.7.19.11A",1,7,"19","11A",-16.4329126542139,-71.5639694179512
"1.7.19.16A",1,7,"19","16A",-16.4331455114911,-71.5640865589163
"1.7.19.16B",1,7,"19","16B",-16.4331455114911,-71.5640865589163
"1.7.19.18A",1,7,"19","18A",-16.4330774458045,-71.5642263554241
"1.7.19.19A",1,7,"19","19A",-16.4330389987906,-71.5642796868076
"1.7.19.19B",1,7,"19","19B",-16.4330389987906,-71.5642796868076
"1.7.19.32A",1,7,"19","32A",-16.4344485794781,-71.5655333782545
"1.7.19.38B",1,7,"19","38B",-16.4339066864382,-71.5651729862363
"1.7.19.38A",1,7,"19","38A",-16.4339066864382,-71.5651729862363
"1.7.19.48A",1,7,"19","48A",-16.434192065955,-71.565233124975
"1.7.19.56A",1,7,"19","56A",-16.4341604654811,-71.5648380257541
"1.7.19.83A",1,7,"19","83A",-16.4339881774095,-71.5643231024075
"1.7.19.87A",1,7,"19","87A",-16.4343511603769,-71.5649673582281
"1.7.2.11A",1,7,"2","11A",-16.4480789203593,-71.5606629388682
"1.7.2.16A",1,7,"2","16A",-16.4475045092417,-71.560115619904
"1.7.2.33A",1,7,"2","33A",-16.4481017697342,-71.5597718462668
"1.7.20.10A",1,7,"20","10A",-16.4358324427205,-71.5643975323855
"1.7.20.24A",1,7,"20","24A",-16.4365565519256,-71.5639286790075
"1.7.20.58A",1,7,"20","58A",-16.4375437567164,-71.56422319387
"1.7.20.59A",1,7,"20","59A",-16.4374947820474,-71.5643263497311
"1.7.20.76A",1,7,"20","76A",-16.4380066455103,-71.565039128449
"1.7.21.25A",1,7,"21","25A",-16.4390989219217,-71.5647581909491
"1.7.21.25B",1,7,"21","25B",-16.4390989219217,-71.5647581909491
"1.7.21.29B",1,7,"21","29B",-16.4392241494343,-71.5648829359301
"1.7.21.29A",1,7,"21","29A",-16.4392241494343,-71.5648829359301
"1.7.22.4A",1,7,"22","4A",-16.4394942255382,-71.5653333277308
"1.7.23.11A",1,7,"23","11A",-16.4568299708581,-71.5741293477963
"1.7.24.1022A",1,7,"24","1022A",-16.4421373695666,-71.5531889082685
"1.7.24.1090A",1,7,"24","1090A",-16.4430023526507,-71.5539070669703
"1.7.24.11A",1,7,"24","11A",-16.4403256514428,-71.5591900964518
"1.7.24.1102A",1,7,"24","1102A",-16.4430426755581,-71.5550304774524
"1.7.24.1163A",1,7,"24","1163A",-16.4436086406528,-71.553328622923
"1.7.24.1198A",1,7,"24","1198A",-16.4431030904667,-71.5520605276851
"1.7.24.1235A",1,7,"24","1235A",-16.4441179377036,-71.5521489786629
"1.7.24.1269A",1,7,"24","1269A",-16.4451438249941,-71.5535844552646
"1.7.24.1365A",1,7,"24","1365A",-16.445161849704,-71.5509368700973
"1.7.24.1408A",1,7,"24","1408A",-16.4450654099199,-71.5503672753746
"1.7.24.1414A",1,7,"24","1414A",-16.4445571023381,-71.5503150850977
"1.7.24.1428A",1,7,"24","1428A",-16.4454606842411,-71.5499895977316
"1.7.24.151A",1,7,"24","151A",-16.4417044844555,-71.5605589438126
"1.7.24.173A",1,7,"24","173A",-16.4419772703156,-71.5602438403049
"1.7.24.194A",1,7,"24","194A",-16.4420250145524,-71.5589775484342
"1.7.24.2A",1,7,"24","2A",-16.4396728372939,-71.5597315839648
"1.7.24.202A",1,7,"24","202A",-16.4418365321011,-71.559762937938
"1.7.24.202B",1,7,"24","202B",-16.4418365321011,-71.559762937938
"1.7.24.207A",1,7,"24","207A",-16.4424049830841,-71.5593888638096
"1.7.24.230A",1,7,"24","230A",-16.443226937947,-71.5604803776169
"1.7.24.24A",1,7,"24","24A",-16.4409985423144,-71.5597503684172
"1.7.24.279A",1,7,"24","279A",-16.442959340179,-71.5592488640899
"1.7.24.279B",1,7,"24","279B",-16.442959340179,-71.5592488640899
"1.7.24.287A",1,7,"24","287A",-16.4425973759519,-71.5589954862808
"1.7.24.29A",1,7,"24","29A",-16.4405328557167,-71.559587414267
"1.7.24.293A",1,7,"24","293A",-16.4431856668624,-71.5587742687301
"1.7.24.294A",1,7,"24","294A",-16.4433014227036,-71.5587323040018
"1.7.24.297B",1,7,"24","297B",-16.4436298353873,-71.5586945183968
"1.7.24.297A",1,7,"24","297A",-16.4436298353873,-71.5586945183968
"1.7.24.303A",1,7,"24","303A",-16.4435266896912,-71.5593107305109
"1.7.24.390A",1,7,"24","390A",-16.4446668572228,-71.5579960786897
"1.7.24.406A",1,7,"24","406A",-16.4438976392819,-71.5581351702383
"1.7.24.414A",1,7,"24","414A",-16.4444117404882,-71.5576140743974
"1.7.24.494A",1,7,"24","494A",-16.4445167573703,-71.5550783521189
"1.7.24.518A",1,7,"24","518A",-16.4446096222711,-71.5555273650288
"1.7.24.55A",1,7,"24","55A",-16.4409286854905,-71.5600709913278
"1.7.24.550A",1,7,"24","550A",-16.4442305780281,-71.5564177749545
"1.7.24.568A",1,7,"24","568A",-16.4435011513569,-71.5557171136642
"1.7.24.589A",1,7,"24","589A",-16.4449907777073,-71.5565745290758
"1.7.24.59A",1,7,"24","59A",-16.4411290440025,-71.5602814306417
"1.7.24.591A",1,7,"24","591A",-16.4448731275343,-71.5566818886133
"1.7.24.607B",1,7,"24","607B",-16.4439262734446,-71.5574818761405
"1.7.24.607A",1,7,"24","607A",-16.4439262734446,-71.5574818761405
"1.7.24.700A",1,7,"24","700A",-16.4425472395739,-71.5578503691038
"1.7.24.708A",1,7,"24","708A",-16.4417831531577,-71.5573250820102
"1.7.24.708B",1,7,"24","708B",-16.4417831531577,-71.5573250820102
"1.7.24.746A",1,7,"24","746A",-16.4403359013662,-71.5584631327276
"1.7.24.848A",1,7,"24","848A",-16.4416173440185,-71.5553289663736
"1.7.24.891A",1,7,"24","891A",-16.4422146234377,-71.5565724558489
"1.7.24.895A",1,7,"24","895A",-16.4430332567576,-71.5557484676786
"1.7.24.912A",1,7,"24","912A",-16.4431080827662,-71.5556620247469
"1.7.24.946A",1,7,"24","946A",-16.4420121751447,-71.5542766470126
"1.7.24.962A",1,7,"24","962A",-16.4413184000687,-71.5540534186036
"1.7.24.966A",1,7,"24","966A",-16.4414410102223,-71.5536783533481
"1.7.24.966B",1,7,"24","966B",-16.4414410102223,-71.5536783533481
"1.7.24.966F",1,7,"24","966F",-16.4414410102223,-71.5536783533481
"1.7.24.966E",1,7,"24","966E",-16.4414410102223,-71.5536783533481
"1.7.24.966C",1,7,"24","966C",-16.4414410102223,-71.5536783533481
"1.7.24.966D",1,7,"24","966D",-16.4414410102223,-71.5536783533481
"1.7.24.97A",1,7,"24","97A",-16.4405057469876,-71.5604377585719
"1.7.25.116A",1,7,"25","116A",-16.4387879691398,-71.5562090763461
"1.7.25.118A",1,7,"25","118A",-16.4388836859269,-71.5563261628526
"1.7.25.171A",1,7,"25","171A",-16.439359656991,-71.5571681367496
"1.7.25.191A",1,7,"25","191A",-16.4400718301817,-71.5568556729749
"1.7.25.258A",1,7,"25","258A",-16.4392285009366,-71.5559708718311
"1.7.25.258B",1,7,"25","258B",-16.4392285009366,-71.5559708718311
"1.7.25.289A",1,7,"25","289A",-16.4384220044494,-71.5552713566668
"1.7.25.295A",1,7,"25","295A",-16.438763553693,-71.5549097023034
"1.7.25.367B",1,7,"25","367B",-16.440396392848,-71.5541567202772
"1.7.25.367A",1,7,"25","367A",-16.440396392848,-71.5541567202772
"1.7.25.39A",1,7,"25","39A",-16.4382320296786,-71.5582298831061
"1.7.25.7A",1,7,"25","7A",-16.4393658745841,-71.558942062281
"1.7.25.73A",1,7,"25","73A",-16.4384343433305,-71.5576600969083
"1.7.25.83A",1,7,"25","83A",-16.4380039585425,-71.5566150137778
"1.7.25A.44A",1,7,"25A","44A",-16.4376144013734,-71.5550177706426
"1.7.25A.50A",1,7,"25A","50A",-16.4375328286812,-71.55457394173
"1.7.26.136A",1,7,"26","136A",-16.4387107358124,-71.5503286033129
"1.7.26.150A",1,7,"26","150A",-16.4391747351601,-71.5497155016073
"1.7.26.173A",1,7,"26","173A",-16.4405123148796,-71.5520975701846
"1.7.26.174A",1,7,"26","174A",-16.4404725059217,-71.5522851411795
"1.7.26.191A",1,7,"26","191A",-16.4408190784868,-71.551547839256
"1.7.26.191B",1,7,"26","191B",-16.4408190784868,-71.551547839256
"1.7.26.2A",1,7,"26","2A",-16.438638158812,-71.5536814838588
"1.7.26.26A",1,7,"26","26A",-16.4393098535529,-71.554034370836
"1.7.26.3A",1,7,"26","3A",-16.4387523637352,-71.5536583019479
"1.7.26.4A",1,7,"26","4A",-16.4388447455315,-71.5536787190008
"1.7.26.40A",1,7,"26","40A",-16.4400319738414,-71.5526487885156
"1.7.27.152A",1,7,"27","152A",-16.4503963348771,-71.5544080116167
"1.7.27.227A",1,7,"27","227A",-16.4487931012886,-71.5546895872734
"1.7.27.230A",1,7,"27","230A",-16.4489734340794,-71.5545011724969
"1.7.27.265A",1,7,"27","265A",-16.4489287608529,-71.553604579751
"1.7.27.272A",1,7,"27","272A",-16.4483420472571,-71.5547200385192
"1.7.27.276A",1,7,"27","276A",-16.4480653223172,-71.5549855454166
"1.7.27.284A",1,7,"27","284A",-16.4476705161031,-71.555497528479
"1.7.27.327A",1,7,"27","327A",-16.4480372981501,-71.5553970295945
"1.7.27.352A",1,7,"27","352A",-16.44838663129,-71.5568088142091
"1.7.27.354B",1,7,"27","354B",-16.448224309888,-71.556887122703
"1.7.27.354A",1,7,"27","354A",-16.448224309888,-71.556887122703
"1.7.27.412A",1,7,"27","412A",-16.4489625006054,-71.5559681208016
"1.7.27.42A",1,7,"27","42A",-16.4502063673442,-71.5513891456049
"1.7.27.540A",1,7,"27","540A",-16.4465432637554,-71.558381654086
"1.7.27.60A",1,7,"27","60A",-16.4490070208498,-71.553060684259
"1.7.27.65A",1,7,"27","65A",-16.4486627789068,-71.5533821210204
"1.7.27.95A",1,7,"27","95A",-16.4492929732717,-71.5532474299007
"1.7.28.100A",1,7,"28","100A",-16.4465441948748,-71.5552531714597
"1.7.28.109A",1,7,"28","109A",-16.4462233359826,-71.5545401445184
"1.7.28.3A",1,7,"28","3A",-16.4465894513776,-71.5528301204364
"1.7.30.145A",1,7,"30","145A",-16.448150228008,-71.5507899507388
"1.7.31.161A",1,7,"31","161A",-16.449955055978,-71.5494432775045
"1.7.31.258A",1,7,"31","258A",-16.4525414452906,-71.5501946269111
"1.7.31.258B",1,7,"31","258B",-16.4525414452906,-71.5501946269111
"1.7.31.259A",1,7,"31","259A",-16.4526160175524,-71.5500727322886
"1.7.31.259B",1,7,"31","259B",-16.4526160175524,-71.5500727322886
"1.7.31.341A",1,7,"31","341A",-16.4508888033384,-71.550926757723
"1.7.31.343A",1,7,"31","343A",-16.4508053764708,-71.5510591599407
"1.7.31.345A",1,7,"31","345A",-16.4505988274815,-71.5508833075489
"1.7.32.14A",1,7,"32","14A",-16.4488443079941,-71.5452462221409
"1.7.32.17A",1,7,"32","17A",-16.4491132959318,-71.5454255197558
"1.7.32.2A",1,7,"32","2A",-16.4474681384446,-71.5467310389487
"1.7.33.19E",1,7,"33","19E",-16.4492387148465,-71.5473488169807
"1.7.33.19A",1,7,"33","19A",-16.4492387148465,-71.5473488169807
"1.7.33.19C",1,7,"33","19C",-16.4492387148465,-71.5473488169807
"1.7.33.19D",1,7,"33","19D",-16.4492387148465,-71.5473488169807
"1.7.33.19B",1,7,"33","19B",-16.4492387148465,-71.5473488169807
"1.7.33.19H",1,7,"33","19H",-16.4492387148465,-71.5473488169807
"1.7.33.19I",1,7,"33","19I",-16.4492387148465,-71.5473488169807
"1.7.33.19G",1,7,"33","19G",-16.4492387148465,-71.5473488169807
"1.7.33.19F",1,7,"33","19F",-16.4492387148465,-71.5473488169807
"1.7.33.27A",1,7,"33","27A",-16.4487186177662,-71.5478236977591
"1.7.33.47A",1,7,"33","47A",-16.4472677732194,-71.5475170169755
"1.7.34.17A",1,7,"34","17A",-16.446773850677,-71.5480048632344
"1.7.34.18A",1,7,"34","18A",-16.4466194908561,-71.5480411256031
"1.7.34.38A",1,7,"34","38A",-16.4464300449651,-71.5489507230393
"1.7.34.48A",1,7,"34","48A",-16.4455869642384,-71.5487940470031
"1.7.34.54A",1,7,"34","54A",-16.4448988665857,-71.5486511410796
"1.7.34.73A",1,7,"34","73A",-16.4450418367965,-71.5480202741024
"1.7.34.76B",1,7,"34","76B",-16.444817015496,-71.5479361788756
"1.7.34.76A",1,7,"34","76A",-16.444817015496,-71.5479361788756
"1.7.35.53A",1,7,"35","53A",-16.4428217947016,-71.5482997931051
"1.7.35.91A",1,7,"35","91A",-16.4446845554153,-71.5488603564511
"1.7.35.91B",1,7,"35","91B",-16.4446845554153,-71.5488603564511
"1.7.35A.24B",1,7,"35A","24B",-16.4424443364764,-71.5472437980248
"1.7.35A.24C",1,7,"35A","24C",-16.4424443364764,-71.5472437980248
"1.7.35A.24E",1,7,"35A","24E",-16.4424443364764,-71.5472437980248
"1.7.35A.24A",1,7,"35A","24A",-16.4424443364764,-71.5472437980248
"1.7.35A.24D",1,7,"35A","24D",-16.4424443364764,-71.5472437980248
"1.7.35A.3A",1,7,"35A","3A",-16.4444851446373,-71.5478759984638
"1.7.35A.5A",1,7,"35A","5A",-16.4442387033241,-71.5478038655645
"1.7.36.360A",1,7,"36","360A",-16.4540615479101,-71.5539173124933
"1.7.36.373A",1,7,"36","373A",-16.4533458821108,-71.5535672012875
"1.7.36.84A",1,7,"36","84A",-16.4510708745607,-71.5533968149565
"1.7.36.87A",1,7,"36","87A",-16.4508403038574,-71.5533200404783
"1.7.36.9A",1,7,"36","9A",-16.451438223704,-71.551225894012
"1.7.37.110A",1,7,"37","110A",-16.4538291357993,-71.5561924641849
"1.7.37.191A",1,7,"37","191A",-16.4550406966483,-71.5556368998676
"1.7.37.95A",1,7,"37","95A",-16.4545972685286,-71.5556217525774
"1.7.37A.20A",1,7,"37A","20A",-16.4568882949783,-71.5579278146501
"1.7.37A.25A",1,7,"37A","25A",-16.4566805175243,-71.5577221843392
"1.7.38.190A",1,7,"38","190A",-16.4551145210278,-71.5548767926937
"1.7.39.290A",1,7,"39","290A",-16.4557232330354,-71.5528748010364
"1.7.39.34A",1,7,"39","34A",-16.4572277465886,-71.5549566613559
"1.7.39.451A",1,7,"39","451A",-16.4527538374232,-71.5513147343427
"1.7.4.24A",1,7,"4","24A",-16.4467176957523,-71.5601636219124
"1.7.4.24B",1,7,"4","24B",-16.4467176957523,-71.5601636219124
"1.7.40.16A",1,7,"40","16A",-16.4564822592375,-71.5495957222601
"1.7.40.69A",1,7,"40","69A",-16.4549396332967,-71.5505744121899
"1.7.41.11A",1,7,"41","11A",-16.4625086009719,-71.5565089845212
"1.7.41.21A",1,7,"41","21A",-16.4623363089858,-71.5562645867135
"1.7.41.84A",1,7,"41","84A",-16.4611535433739,-71.5554541560121
"1.7.42.10A",1,7,"42","10A",-16.4499882348134,-71.5661281005112
"1.7.42.101A",1,7,"42","101A",-16.4595599604532,-71.5570398170797
